gmaps_place_id,place_name,business_status,formatted_address,gmaps_uri,latitude,longitude,national_phone_number,international_phone_number,website_uri,rating,user_rating_count,tags,review_1,review_2,review_3
ChIJmWNd0f4R2jERpGkBJxWICwg,The M Plot Cafe,CLOSED_PERMANENTLY,"9 King Albert Prk, #01-05, Singapore 598332",https://maps.google.com/?cid=579706601477335460&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.3368811,103.77894859999999,6223 1986,+65 6223 1986,https://www.themplot.com/,4.5,186.0,"brunch, cafe, coffee, cozy, dark, dessert, friendly, hidden, hospitable, not over oily, overall vibe made, plot serves up, quiet, relaxing, same mall unfortunately, serious flat white, tiny","Tucked in a quiet corner of KAP mall, M Plot serves up a good cup of dark roasted coffee. I also had their blueberry cheese tart which looked simple but was very delightful in every bite. The tart shell was buttery, crispy and balanced in flavor and the cheese was light without being overly creamy. Will be back again for the cheese tart!","After a long morning hike,  stumbled upon this charming caf and it was exactly what we needed! The atmosphere was cozy and relaxing, perfect for cooling down and recharging.  Ordered their coffee, and it was rich, smooth, and aromatic. The food was just as impressive! The brunch menu had plenty of hearty options.  Service was friendly and fast, and the overall vibe made it feel like a hidden gem. Will definitely come back!","Spotted The M Plot Cafe while waiting for my dogs to be groomed in the same mall. Unfortunately, our first impression wasnt greatthe person behind the counter, a lady with cropped hair, didnt make us feel particularly welcome.  After placing our order, we went upstairs, but only a counter table, a very low coffee table, or a tiny round table were availablethe larger tables were reserved. There wasnt any staff around to ask, so we took one of the reserved seats. When someone finally showed up to "
ChIJb2vvswAR2jERFfi50OTCQOA,Myung Ga (명가) III,OPERATIONAL,"144 Upper Bukit Timah Rd, #04-04, Singapore 588177",https://maps.google.com/?cid=16159129751015520277&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.3423741,103.77625929999999,6835 0877,+65 6835 0877,,4.1,313.0,"authentic, cake, friendly, give ample portions, korean, more affordable naengmyeon, noodles, opposite thing as, rice, spacious, thoughtful props fun, welcomed rather than",Good authentic Korean food  The portions were big and the side dishes were great! Been here a few times and it is always good and the wait is not too long. I liked the kimchi pancake in particular,"I brought along my own birthday cake, and what followed exceeded all expectations!!  The team surprised us with thoughtful props, fun sound effects, and a joyful celebration for the birthday girl that instantly lifted the atmosphere.  The boss and the entire crew are friendly and attentive, making us feel welcomed rather than just served.  Will definitely be back again!",Fried chicken must order! Super crispy and tasty. Kimchi jigae was excellent as well especially with rice on a cold rainy day. Service staff were attentive and polite. Wouks return again!
ChIJWRkNZWsa2jERJrkj-LGSCs0,MK Levure Naturelle,OPERATIONAL,"200 Holland Ave, B1-08/09 MRT Station, Singapore 278995",https://maps.google.com/?cid=14774782820612290854&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.3111723,103.79611539999999,,,https://www.bakerycuisine.com.sg/,3.2,39.0,"bread, breakfast, brunch, coffee, friendly, holland v area, holland village mrt, hope ppl dont, rewards point system, store survive looong, waffle",Aunty is nice  special promotions going on for CNY items! Waffles available. Near the Holland village mrt. Highly recommend the coffee bun. The shop has a rewards point system too.,"Like the waffle. Its the soft kaya type, not the crispy type. The blueberry jam is not so good, but the waffle itself is good enough. Not the fresh blueberry jam, its the sticky type and with much flavouring. Will most probably order plain in the future.","Havent had a waffle so badly made. Like literally just cooked, just look at the pictures.  Waffle are soaked in butter and nothing is crispy at all. Your staff seriously need to do better. Service and quality used to be way way way better!"
ChIJHTeC7DUQ2jERQJ0WFpTQDCs,Hwa Jin Vegetarian Family Restaurant,OPERATIONAL,"359 Bukit Batok Street 31, #01-393, Singapore 650359",https://maps.google.com/?cid=3102083577795747136&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.361389,103.7512015,6677 1492,+65 6677 1492,,4.1,668.0,"busy, casual, chinese, clean, curry, fast moving queues, fresh clean veggies, noodles, peaceful, rice, vegetarian, well balanced portion, well done added, zai bee hoon","Very good quality chinese vegetarian food. The zai bee hoon is flavourful, mock char siew is very well done. Added an egg for $4. There are other more interesting dishes to try the prices are abit above non vegetarian food but it's still reasonable for the quality. This place is influenced with Buddhism culture and generally positive vibe and peaceful environment, although it can be quite busy with long but fast moving queues.","Was drawn to try this after reading another reviewer share that the hor fun has a good wok hei. It is true, my noodles had a nice wok hei and the gravy was well balanced. Portion was good too, with fresh, clean veggies and mushrooms.  Service here was very attentive, I felt very well taken care of!  Plus point: CDC vouchers are accepted here",Im not a vegetarian but I still enjoy the food here so much. Must try the fish curry! The gravy is super tasty and goes very well with white rice! Another must try is the fried oyster mushroom with tomato sauce. The fried hor fun has a strong wok hey and very tasty too
ChIJofNTdE492jER_WZxI-mNkeY,Red Apple Vegetarian 红苹果素食 @ 835淡滨尼83街,OPERATIONAL,"835 Tampines Street 83, Singapore 520835",https://maps.google.com/?cid=16614216532808001277&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.3513049,103.93396369999999,6655 0001,+65 6655 0001,https://www.redapplevege.com.sg/,4.3,134.0,"chicken rice, friendly, lunch, noodles, rice, vegetarian, vegetarian chicken rice, watery type you, your meal","Very pleasant and comfortable place for a meal!  We had lunch, had one noodle each. There was a wok hei aroma over the egg over bee Hoon in sauce.  Will be back to try the vast array of dishes.",Self order at kiosk. Took a while for our food to arrive. But the staff were nice enough to say 'enjoy your meal'. The noodles were nice. The ma la tasted different and it was watery type. You cant choose the ingredients or spicyness level for the ma la.,Did a takeaway of the vegetarian chicken rice and the service was great. Friendly staff and accommodating. Food is nice too. Will definitely recommend here and return here in future.
ChIJi1IpQgAX2jERfQVRzz-1rfs,Wanglee Cafe Toa Payoh,OPERATIONAL,"92 Lor 4 Toa Payoh, #01-274, Singapore 310092",https://maps.google.com/?cid=18135350560156616061&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.3380968,103.84946149999999,8731 5597,+65 8731 5597,https://www.facebook.com/profile.php?id=61560048728323,4.2,485.0,"bread, breakfast, brunch, business, cafe, cozy, crowded, friendly, lunch, nasi lemak, noodles, open, popular nanyang kopitiam, quarters boiled eggs, satisfying hit complete, small, tea, toa payoh today, warm, well balanced sauce","Came to this place upon recommendations by a friend after some reels from some social media platform.  To beat the queue we planned to go early, just before 9.00am but a queue was already spotted - around 10 groups of different sizes in front of me. As the dining area is small, the queue was approximately just over 30 minutes.  The staff who was manning the queue no doubt displayed a very inviting and warm welcome - great customer service indeed. Upon seated, I went to order and make payment at ","This is a great spot for any meal, supported by very polite and pleasant service. For breakfast, enjoy the classic trio of nicely toasted bread, sweet kaya and butter, soft-boiled eggs, and aromatic kopi. The Ah Ma Nasi Lemak is also a satisfying hit, complete with a crispy fried chicken wing and a perfect sunny-side-up. For lunch, the must-try is the Signature Dry Chilli Pan Mee, featuring chewy, house-made noodles tossed in a well-balanced sauce and topped with a gooey poached egg. We also sam","Cozy restaurant in the neighbourhood with delicious food. The menu is focused on brunch and tea break kind of food. We went there for weekday lunch and there were 2 groups in the queue, but within 10mins we were seated and the food is served. Chilli Ban Mee/You Mee is highly recommended."
ChIJa9fwSMQZ2jERxS1XT0mUR_k,Genesis Vegan Restaurant,OPERATIONAL,"2 Havelock Rd, #B1-01 Havelock Ii, Singapore 059763",https://maps.google.com/?cid=17962488681375149509&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.2871749,103.8451817,6438 7118,+65 6438 7118,http://www.facebook.com/genesisvegan,4.4,441.0,"chicken rice, chinese, friendly, fusion, group, healthy, laksa, local, open, party, peaceful, perfect establishment founded, pleasing open kitchen, prices averaging around, rice, secluded, tofu cheesecake while, vegan, vegetarian, warm, western, your attention efficient","Donkey & me and our companions, we were all yearning for a healthy and fulfilling repast, and Genesis Vegan Restaurant at Havelock II appeared to be the perfect establishment. Founded by a dietitian, a retired nurse, and a retired teacher, this eatery champions wholesome, plant-based cuisine, with a commendable focus on minimal sugar, salt, and oil content. We were captivated by their Asian-Western fusion menu, drawn in by vegan interpretations of beloved local favorites, and with prices averagi","Following a lengthy cycling excursion with Kitty and our companions, we were all yearning for a healthy and fulfilling repast, and Genesis Vegan Restaurant at Havelock II appeared to be the perfect establishment. Founded by a dietitian, a retired nurse, and a retired teacher, this eatery champions wholesome, plant based cuisine, with a commendable focus on minimal sugar, salt, and oil content. We were captivated by their Asian Western fusion menu, drawn in by vegan interpretations of beloved loc","Honestly their foods are not bad over the years, the only things I like to comment is the MSG level could be lowered , always feel so sleepy after the foods, suggest owner should aim for a healthier choice for all vegetarians, thank you for your attention."
ChIJwdq9x-YP2jER7rlwYOdA81k,Taj Kitchen @ TJ,OPERATIONAL,"3 Yung Sheng Rd, #02-110, Singapore 618499",https://maps.google.com/?cid=6481595651215899118&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.3344795999999999,103.7215229,8113 6256,+65 8113 6256,,4.8,18.0,"friendly, given ontop of, if some onions, indian, oily as well, rice, spicier than normal, thier cooking","I tried the mee goreng. A slightly too salty to my liking. But, it was good and tasty. Not too oily as well. And i love that they made a bit runny egg. The price was reasonable imo.","Humongous portions. I thought the total was going to be expensive, but $6.30 for a chicken briyani and egg prata is extremely reasonable.  Moreover, 2+ bowls of basmati rice was giventhat is the dreamland for bigbacks like me. But I think I would have loved it if some onions were given ontop of my briyani to get the complete cuisine experience.","Service was fast. The Masala Thosai was good, and the filling was generous. Sauces were spicier than ""normal""."
ChIJFV8KFzkT2jERMYuoRLHLy_M,CHICHA San Chen @ Woodlands,OPERATIONAL,"30 Woodlands Ave 2, #01-33 Woodlands MRT Station, Singapore 738343",https://maps.google.com/?cid=17567358733710297905&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.43671,103.786081,,,https://www.chichasanchen.com.sg/,4.6,1219.0,"business, busy, friendly, friendly well done, not busy periods, not processed according, provide feedback regarding, welcoming",Convenient and there wasnt queue. Got my order within 5 mins. Got to try the new menu and omg it was so good! Ill try the new menu on Friday!  The staff is nice and friendly! Well done!,"Good customer service, the staff are very friendly, the location is very convenient also, within walking distance around mrt station.","I am writing to provide feedback regarding a recent experience in 19/10/2025 (Sunday). I observed that the service was not up to expectations. Specifically, I noticed staff members engaging in conversations amongst themselves rather than attending to customers. Furthermore, orders were not processed according to the queue number, which caused delays for customers who were in a rush. That was not busy periods, but I believe it is essential to maintain a professional demeanor and efficient service"
ChIJFVRKqmwZ2jERgN-tlcPP4NM,Mission Juice,OPERATIONAL,"307 New Bridge Rd, Jean Yip Loft, Singapore 088757",https://maps.google.com/?cid=15267431175722753920&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.2812385000000002,103.84118339999999,8202 1355,+65 8202 1355,http://www.missionjuice.sg/,4.4,18.0,"healthy, inefficient used only, no artificial content, no other customer, others available need",One of the best juice bars in this area and the service there has never been mediocre. Definitely recommend!,"Their drinks are totally great!! The juice I have ordered is delicious and freshly made! It is refreshing and no artificial content! They have many different kinds of juices that you wish you can drink them all! Also it is not heavy to you pocket and you can really afford it! If you wish to go on diet, visit this place because it is natural and good for diet! Highly recommended and you wont regret trying their products",Really good cold pressed juices. If you are a pro juicer you know it's all about the greens not just fruit juices. They are well priced $25 for a set of 4 x 300ml. Other juice places only offer 250ml or price from $50 for the same. They also do up to 80 bottle packages of you are doing a juice course or fast.
ChIJY13dFqA92jERNLSgvKXdllo,Wok Master Changi City Point,OPERATIONAL,"5 Changi Business Park Central 1, #01-28, Singapore 486038",https://maps.google.com/?cid=6527648413824103476&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.3340748999999998,103.96236309999999,6909 3144,+65 6909 3144,https://wokmaster.com.sg/,4.5,1360.0,"busy, curry, group, kitchen already cooked, open, other better restaurants, piece before realizing, rice, seafood, what ridiculous statement, who greeted people","Walked past Wok Master and decided to give it a try. Unfortunately, the dishes we ordered were quite average and didnt really stand out in terms of flavour especially for the price paid. The rice served was not hot, and the dishes were a little too salty for our taste.  It could be that we didnt choose the right dishes, or perhaps the large crowd at that time affected the consistency and standard of the food.  That said, the place was busy with patrons. We are open to give it another try and exp","VERY NEGATIVE EXPERIENC. Firstly, 90% of the staff looks uninterested (including the manager) to serve you except the 2 older aunties (that why I give 2 stars) who greeted people with a smile and proactive attend to customers' needs. Worse part: I ordered a vegetable dish, Bamboo Fungus Mushroom with fuzzy gourd. The first time it was served, a large number of the fuzzy gourd had their surface coloured ""black color"". Either overcooked, or seared (hopefully not bcuz it's not fresh). So we asked t","The food we ordered were terrible.  Maybe we made some wrong choices.  The food served doesnt look anything like the pictures in the menu, in terms of color and appearance, and taste quite bad.  I attached pictures of the leftovers we couldnt finish.  The crab meat seafood broth doesnt have a single shred of crabmeat.  Not a hint of salted egg taste in the salted eggs pork ribs at all.  The batter on the fried prawn rolls were thick and not crispy at all.  Honest feedback"
ChIJLwqYuswb2jER1-KogNBohIU,LiHO TEA,OPERATIONAL,"31 Woodlands Ave 6, #01-03 Galaxy Community Club, Singapore 738991",https://maps.google.com/?cid=9620929948691260119&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.4390372,103.80256279999999,6027 5858,+65 6027 5858,https://lihomenu.sg/,4.2,199.0,"friendly, galaxy cc dina, group, some of their, speedy appreciate her, wallet not only, woodlands galaxy outlet","Typical Liho beverage stall loacted inside Community Club, level 1. Staff is friendly, but some of their Staff seems unsure how to deal with Grab vouchers though. This outlet only offers take away.  Wash room available on site.","I just want to express my thanks to Izzam and Hisham from woodlands galaxy outlet for their honesty and help for keeping my wallet. Not only the drink are nice, the outlet is mend by a group of wonderful people.  Highly recommended!",Galaxy CC. Dina service is friendly and speedy. Appreciate her service. My daughter love buying here
ChIJg2UJr-0R2jERiBNLd-fzYbE,CJ Malatang 西街炸串麻辣烫,OPERATIONAL,"21 Cheong Chin Nam Rd, Singapore 599745",https://maps.google.com/?cid=12781765392918582152&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.343596,103.7750909,9851 5328,+65 9851 5328,,4.7,218.0,"beer, being pretty crowded, chill, crowded, ensure no spillage, future newly opened, running some promo, slightly more milky","Their malatang was not bad and they are running some promo on Mondays where the beer is sold cheap so if you want a beer on Mondays, it is a place you can consider!  Their malatang could afford to be slightly more milky but otherwise, it was still an okay bowl or malatang, just not my personal favourite.  Place was super vibey and chill and I can see it being pretty crowded on weekdays.",Ordered via grab and was so pleased with their packaging! Food arrived piping hot and well secured to ensure no spillage! The taste of the mala slightly spicy soup is savoury and delicious with the right amount of spice! The ingredients were fresh and the portion is generous! The beef rib and tongue skewers were yummy and flavourful. Would definitely re-order or pay their store a visit in the future!,Newly opened and seems to be very popular already. Offers both Mala tang as well as grilled skewers and an extensive drinks list. Prices are reasonable and atmosphere of a camping theme quite cut. Opens till late.
ChIJQyvsTisX2jERz2uLhJhln0c,A Hot Hideout @ Serangoon (Nex),OPERATIONAL,"23 Serangoon Central, B1-76/77 NEX, Singapore 556083",https://maps.google.com/?cid=5160955403723041743&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.3509757999999998,103.8723406,,,https://www.ahothideout.com/,4.8,1412.0,"colorful design quick, fresh enough condiments, friendly, hawker, healthier singaporean palate, milk tea overall, revise packaging method, singaporean, spacious, tea","Service - friendly but not much cause you basically do almost everything yourself - scanning, tagging the dish tag thingy, pick up dishes, condiments. Plenty of servers though - ready to answer enquiries and help Atmosphere - okay - nice. Spacious enough. New and glossy. Food - the ingredients were fresh enough. Condiments too! Butttt :( not impressed with the mala collagen broth . Bland. I think its more for the healthier Singaporean palate. I think my hawker mala has more flavour unfortunately",Good food with a large variety of choices! One of the restaurants that allow free seating choice and very good ambiance!  Very easy and accessible and directions to selecting food to paying and getting food ready is self serviced via kiosks.  Very unique tastes and multiple choices on different methods to get the food prepared.  Highly recommend to anyone who wants to have a new culinary experience!,"Great mala chain, spacious with colorful design. Quick service time and easy to order process. Signature stir fried mala is really delicious. Deep fried lotus root is crispy and unique that rarely can be found elsewhere. The only improvement they can make is maybe to allow more customizations during ordering.( for example, option for less oil, less salt for food and less sweet for milk tea). Overall very satisfying experience I will definitely come back to try more or visit other branches that t"
ChIJeb1t8qUZ2jERT3-c-jHET0g,Beach Road Kitchen,OPERATIONAL,"30 Beach Rd, Singapore 189763",https://maps.google.com/?cid=5210599012827955023&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.2946692,103.8557107,6818 1913,+65 6818 1913,https://www.beachroadkitchen.sg/,4.4,1062.0,"buffet, dark, dessert, dinner, gelato, ice cream, modern, plates faster than, prepare hot drinks, rosemary sauce desserts, seafood, top everything off, wagyu ribeye which, wine",Extensive buffet selection including a very well-stocked seafood section and carvery featuring unctuous cuts of wagyu beef and cracking pork. Salad options were well-curated and featured interesting ways the vegetables were prepared. The dessert section is equipped to please diners with a sweet tooth  options range from more restrained fruit sorbets to all-out cakes and tarts presented in bite-size portions. Elena and Sandy were the very helpful and attentive staff attending our table and ensuri,"Value for money. The shrimps or prawns were fresh & tasty; not salty at all. The snow crabs were fresh & not overly salty; good fresh taste. The lobster claw was good though not my favorite.  The beef short ribs was pretty tasty & tender enough. The desserts were great especially the ice cream & fresh condiments.  There were four flavours: vanilla (very good), dark chocolate (very good too), Kaya gula melaka gelato (nice) & passion fruit gelato ( did not try :-/ )  Overall the food quality is fr","We were served by En Li today and his service and attentiveness was amazing! This place deserves a full five stars for every factor including food,service and atmosphere. The quality of food was absolutely amazing and the service was great. They kept clearing my plates faster than I can bring new ones to my table. The atmosphere was also very modern and high end. Loved the experience and will definitely come back again."
ChIJZxUev40R2jERQLLIp886epc,HEYTEA @ Westgate,OPERATIONAL,"3 Gateway Drive, Jurong East, #01-25 Westgate, Singapore 608532",https://maps.google.com/?cid=10915101310433407552&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.3340710000000002,103.7426304,6261 0929,+65 6261 0929,,4.5,1134.0,"clean, friendly, hour of waiting, less sugar option, modern, premium tea brand, quality of ingredients, tea, took no action","Stopped by HEYTEA @ Westgate and decided to try one of their popular items, the Cloud Mango, and it was honestly very enjoyable. The drink was rich, creamy, and refreshing, with real mango bits blended into it, which made a big difference compared to artificial-tasting mango drinks elsewhere. The mango flavour tasted natural and fragrant, and the creamy cloud topping added a nice contrast without being overly heavy.  That said, this is definitely not a cheap drink. HEYTEA is positioned as a prem",Great service. Everyone is friendly and has a great vibe. The tea is fragrant and refreshing. The coconut mango boom tastes very good too. And its not that sweet as I opted for the less sugar option. Will surely remember to come here more often,Quite accurate. Ordered at home and it was done when I reached  The latte is quite milky However I couldn't sleeponly slept after 3am  There is a paper cup holder. It was quite thick and water stay there and the paper bag is not wet.
ChIJi3deNlwR2jER2baIrVk9gyk,OE Salad Bar,OPERATIONAL,"787B Choa Chu Kang Dr, #01-241 787 Food Court, Singapore 681787",https://maps.google.com/?cid=2991302032876943065&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.3954145999999998,103.74784969999999,9758 0381,+65 9758 0381,http://www.openandeat.com/,4.8,80.0,"bar, cozy, friendly, healthy, hidden, lunch, options if you, organic, quantity served greens, relaxed, rice, serve underwhelming salads, small, stagmont park playground, vibrant, western, wilted leaves you",I googled and came across this place as a suggestion for salad. I was pleasantly surprised by the quality and the quantity served! Greens were really fresh! I ordered the Western salad with boiled chicken and finished that generous box! I will definitely go back again for the food. This is better than some cafes that serve underwhelming salads. This whole meal with boiled chicken was about $10,"Surprised to find a salad bar in my neighbourhood and it happened to be one of the best Ive ever had (in SG)  Ingredients are so fresh!! I can taste the freshness in every bite, thats why I prefer to eat it without salad dressing (just olive oil). Ever since I discovered it, I just keep coming back for more, my go to order is the eastern set + steamed chicken + olive oil. Auntie has a lovely smile too! Just feel so happy to eat here.","OE Salad Bar is a hidden gem for health-conscious diners and salad lovers. Their focus on organic vegetables truly shines through in every dish, making it a perfect spot for a guilt-free, nourishing meal.  The freshness and quality of their produce are unmatched, and you can tell they prioritize sourcing the best ingredients. The variety on their menu is impressive, catering to both classic salad enthusiasts and those seeking unique flavor combinations. Their dressings are a standoutperfectly ba"
ChIJC6VHqGMZ2jER3bY_JhWKOZw,Nanyang Old Coffee,OPERATIONAL,"90 Bras Basah Rd, B1-25 Esplanade Xchange, Singapore 189562",https://maps.google.com/?cid=11257180567029921501&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.2930647000000002,103.85605,9398 0406,+65 9398 0406,https://nanyangoldcoffee.com/,4.3,144.0,"airy, bread, breakfast, chee cheong fun, coffee, curry, eggs breakfast set, garden, local, lunch, minor issue its, rice, set includes drinks, small, spot ill keep, tea","The place is located in the basement, a small but well-ventilated and airy space. The chicken curry is generous in portion and delicious. The boneless pork ribs are also quite good, featuring lean meats, rice, and a pleasant taste.  The set includes drinks in a takeaway cup, which doesnt make any difference. However, the only downside is that the drinks are not made on-site and are instead pre-made sometime, which is not ideal.  Despite this minor issue, its still a good place for lunch and offe","Nanyang Old Coffee located at 90 Bras Basah Rd, B1-25 Nanyang Old Coffee, Esplanade Xchange, Singapore 189562. Have walked by the Nanyang Old Coffee and decided to pop in and grab a iced coffee after a heavy meal at seoul garden. Nice environment with value meal and drink.....available and nice place for chit chat and meet up.","Ordered the curry chicken meal. Curry gravy is not enough for me to mix with the rice, 3 pieces of chicken meat which is standard serving for $9.90. Too bad they dont offer tissue. Staffs were polite. The interior is cooling enough which is a 5 stars for that. Oh ya there is peanuts which i dislike it."
ChIJp8hRSQob2jERpwUQX69oD4E,Uncle Leong Seafood @ 1 Kaki Bukit View,OPERATIONAL,"1 Kaki Bukit View, #01-01 Techview, Singapore 415941",https://maps.google.com/?cid=9299766857966814631&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.3358008,103.9096788,6259 9861,+65 6259 9861,https://techview.uncleleongseafood.com/,4.3,509.0,"curry, favorite among locals, fortune chicken stewed, friendly, hinge of buttery, pleasure of visiting, pretty decent meal, rice, seafood","The food was great and we all enjoyed it. Localized and unique in taste, each dish portion is great and what we had is just nice for 4 to 5 people, and the Crab is big and fresh!  The environment even has kids' playground to keep the kids engaged while the adult can enjoy their time to chit chat.  Location is very accessible whcih is directly outside Kaki Bukit MRT Exit A.","Ordered their black pepper crab, fortune chicken stewed in claypot, vegetable and garlic prawn. Black pepper crab sauce came with onion and a hinge of buttery taste which is quite special to me and really taste good. Fortune chicken stewed really well cooked and falls off the bone, Sauce is savourybut not too salty good to drizzle into the rice. Garlic prawn sauce was good as well. Overall food is pretty good. Glove and aprons provided is a plus point.",One of my fav crab joint. Atmosphere and ambience was set nicely and also very family oriented as there is a mini play area.
ChIJlR6FTcEZ2jER6xuHnhA5RB0,辣不辣 Labula Mala Sichuan Restaurant @ Marine Parade,OPERATIONAL,"86 Marine Parade Central, #01-670, Singapore 440086",https://maps.google.com/?cid=2108873269058149355&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.301788,103.9070509,8911 5800,+65 8911 5800,https://www.labula.sg/,4.7,384.0,"clean, crowded, friendly, group, instant noodles inside, its pretty value, lunch, mild option when, noodles, quiet, spacious, their online system, top of being","I often go out for lunch there and enjoy my food in a quiet environment. That's the reason why I like to go there. Food is quite nice and big portion always as well. The service is also good and the staffs are quite friendly and advise the nice food and drinks to try. If it's group people, it's better to share such big portions with reasonable price. Even for one person, it's fair price actually compared to some food prices by weight. Really recommended !","Came here in early feb to eat the mala. Waited more than 20 mins, only to find out that their online system is terrible and didnt accept our order way too long a wait for Mala. After they did it proper, it still took another 20 mins for the food to come.  Yet, I am not someone who believes in cancel culture.  We gave the place another chance on the 19th of Feb and they took more than 35 mins to bring one bowl of mala. Order went in just fine, and when the food came it was way too spicy even thou",LABULA mala has a distinctive taste n delicious.  Taste is exquisite different fm other Mala shop.  The dry mala is out of this world!   Nice ambience n spacious.  Excellent service coupled with reasonable pricing.  My family often patronise Labula Marine Parade.  My son is hooked to Labula mala! 
ChIJeRrkAzgZ2jER10PKB7glFxk,Fish & Bones,OPERATIONAL,"81 Clemenceau Ave, #01-13, Singapore 239917",https://maps.google.com/?cid=1807955247747449815&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.2921752000000002,103.8428319,9724 7488,+65 9724 7488,https://instagram.com/fishandbonessg,4.5,190.0,"authentic, bbq, cake, dinner, excellent perfectly cooked, friendly, homely, korean, marinated raw crab, outdoor, quality outdoor seating, reasonable lady boss, rice, sashimi, seafood, unsure of what","Am a big fan of Korean food, esp their seafood. From the time I heard about this place with a live seafood tank, I had to come try. It didnt disappoint. Seafood was fresh. Stew was delicious. Their ribeye was good. Staff was friendly and attentive. We def will be back with more friends.","Fish & Bones has a homely vibe and feels very authentic. The place was packed with mostly Korean diners. The seafood pancake and rice cake with cheese were delicious, while the seafood platter was interesting with good variety and texture. A nice spot for comforting Korean food :)","Visited them for dinner, and the food did not disappoint! Freshest of the fresh! Salmon , Halibut and soy crabs are a must try! ! Must visit if you are a fan of fresh korean seafood delicacies ! "
ChIJJzWWPgAX2jER30rH-SBOPD0,Sin Heng Kee Porridge,OPERATIONAL,"190 Lor 6 Toa Payoh, #01-590, Singapore 310190",https://maps.google.com/?cid=4412487638452751071&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.3331123,103.8496557,9118 1569,+65 9118 1569,https://sinhengkee.oddle.me/en_SG/,4.3,250.0,"business, cantonese, coffee, crowded, either century egg, genuinely nourishing theres, not charge extra, porridge, shout out numbers, spacious, tea","As a big fan of Cantonese-style porridge, this place hits all the right notes. The porridge is flavourful, comforting, and genuinely nourishing. Theres a wide variety to choose from  from simple meat porridge to premium options with scallops, prawns, and garouper  all at a very reasonable price point.  Ive ordered delivery many times, but dining in today was a treat too. The space is comfortable and spacious, making it great for a proper sit-down meal. Highly recommended for any porridge lover.","One of the most flavourful porridge around. Traditionally cooked and would recommend the fish porridge with either century egg or meat ball. The fish is well marinated and packs a good flavour. Price is reasonable, place is spacious and coffee and tea is of good value. The you tiao is also worth the price. But can be very filling for one person to finish. Good to come and share with others.","20+ 2-pax tables that can be combined for groups of various sizes. Ordered take-away, and it is nice that the shop does not charge extra for take-away boxes.  Crowded when I visited on 4 Jan 26. Wait time of about 5minutes."
